FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
0.003577396271824619,4,sim_g174,88.52913860950083,246.97239240043027,-777.1317857132432,-19.196416328971385,1.247970677968246,SE,441,0.0023066091294882303,132.46000418567576,0.0009539127349853516,1578.6197509282738,-777.1931233029402,0.0613375896970183,0.8043941805793005,0.980990273936845
0.03757887571761007,4,sim_g280,17.267240334135195,25.530266585171937,-990.4235512373948,-27.535585719385843,27.366334663868106,SE,441,0.06913805825753461,41.337329048473244,0.002544879913330078,2005.203281976577,-990.4813793103718,0.0578280729770313,0.8099622878446868,0.980990273936845
0.4836333359318524,4,sim_g235,10.013867304527897,1.0673788427618394,-891.3763224679514,-19.60592481069848,177.03560840701834,SE,441,9.24468145764749,173.45233641289005,0.00020313262939453125,1807.1088244376901,-891.4222082425789,0.045885774627549836,0.8303835702640214,0.980990273936845
0.47694525530956283,4,sim_g299,10.013867304527897,1.0963651812944626,-1086.5313947854609,-32.15156549624437,469.44540371505053,SE,441,5.632303784435056,105.8512718664255,0.00047898292541503906,2197.418969072709,-1086.5764486625717,0.04505387711083131,0.8319049908377153,0.980990273936845
0.03382417001188571,4,sim_g241,17.267240334135195,28.474952350508755,-891.5119295367508,-20.019724675426133,13.10395524638028,SE,441,0.19990386641238664,145.32048550796287,0.0015571117401123047,1807.380038575289,-891.5511771443896,0.03924760763879931,0.8429589308534606,0.980990273936845
0.4850705435746419,4,sim_g175,10.013867304527897,1.0612542811393184,-1106.7771337469499,-13.077057889252055,82.56222017253369,SE,441,11.843811373984622,222.15527905468826,0.0005159378051757812,2237.910446995687,-1106.815700567729,0.0385668207791241,0.8443093290005174,0.980990273936845
0.02763900533739462,4,sim_g288,17.267240334135195,35.0702696494959,-854.4913669799469,-23.555250240692597,14.894708313830918,SE,441,0.14713132941660226,156.23291110542417,0.000985860824584961,1733.3389134616812,-854.5184909780652,0.02712399811832711,0.8691851158507888,0.980990273936845
0.48459503786971553,4,sim_g196,10.013867304527897,1.0632765946718394,-671.1000155148183,-19.924479405076017,182.1034207666288,SE,441,13.079757673341895,245.36030922838665,0.0005311965942382812,1366.556210531424,-671.1260809098138,0.026065394995498536,0.8717407144714676,0.980990273936845
0.029317828395159364,4,sim_g150,17.267240334135195,33.00496224142207,-740.1002953192454,-20.3773667242123,11.785014617426212,SE,441,0.31769017894273915,301.8584881540535,0.001329183578491211,1504.5567701402783,-740.1210027531375,0.020707433892084737,0.8855788213740736,0.980990273936845
0.0021783223861925,4,sim_g191,88.52913860950083,406.1651601569957,-617.7241077015475,-14.232517248061088,0.4459882397783689,SE,441,0.005670013423074956,873.0872712752783,0.002402067184448242,1259.8043949048824,-617.740500367301,0.01639266575352849,0.8981221881226635,0.980990273936845
