,C,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh,is_spatial,pattern_type,method
sim_g046,0.4858470023351422,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,5.396314042511679e-05,0.0,0.0,0.00111000111000111,1,hotspot,geary
sim_g016,0.49434958284640684,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,5.875408463602634e-05,0.0,0.0,0.00111000111000111,1,hotspot,geary
sim_g042,0.4966907402118788,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,5.944938444781955e-05,0.0,0.0,0.00111000111000111,1,hotspot,geary
sim_g077,0.49913652538139575,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,5.548714081533388e-05,0.0,0.0,0.00111000111000111,1,hotspot,geary
sim_g113,0.5009756926732761,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,5.99918890661151e-05,0.0,0.0,0.00111000111000111,1,hotspot,geary
sim_g109,0.5053722967022262,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,5.0995724953622167e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g121,0.5146099777245523,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.972766153226249e-05,0.0,0.0,0.00111000111000111,1,hotspot,geary
sim_g092,0.5168420348503109,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,5.11317349573779e-05,0.0,0.0,0.00111000111000111,1,hotspot,geary
sim_g147,0.5408696833899372,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.9621122357408315e-05,0.0,0.0,0.00111000111000111,1,hotspot,geary
sim_g040,0.5412916949765043,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.75182181404551e-05,0.0,0.0,0.00111000111000111,1,hotspot,geary
sim_g116,0.5467596398726676,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.971815881378164e-05,0.0,0.0,0.00111000111000111,1,hotspot,geary
sim_g053,0.563503497131268,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.878563826566149e-05,0.0,0.0,0.00111000111000111,1,hotspot,geary
